date,generation_type,megawatt_hours
2022-05,wind power turbine,0.0
2022-06,combustible fuels,1398.0
2022-06,hydraulic turbine,34977.0
2022-06,other types of electricity generation,0.0
2022-06,solar,120.0
2022-06,wind power turbine,0.0
2022-07,combustible fuels,1820.0
2022-07,hydraulic turbine,33295.0
2022-07,other types of electricity generation,0.0
2022-07,solar,109.0
2022-07,wind power turbine,0.0
2022-08,combustible fuels,1433.0
2022-08,hydraulic turbine,36584.0
2022-08,other types of electricity generation,0.0
2022-08,solar,78.0
2022-08,wind power turbine,0.0
2022-09,combustible fuels,1838.0
2022-09,hydraulic turbine,35070.0
2022-09,other types of electricity generation,0.0
2022-09,solar,44.0
2022-09,wind power turbine,0.0
2022-10,combustible fuels,5731.0
2022-10,hydraulic turbine,41222.0
2022-10,other types of electricity generation,0.0
2022-10,solar,19.0
2022-10,wind power turbine,0.0
2022-11,combustible fuels,9408.0
2022-11,hydraulic turbine,46477.0
2022-11,other types of electricity generation,0.0
2022-11,solar,5.0
2022-11,wind power turbine,0.0
