date,generation_type,megawatt_hours
2016-12,hydraulic turbine,7250720.0
2016-12,other types of electricity generation,0.0
2016-12,solar,0.0
2016-12,tidal power turbine,0.0
2016-12,wind power turbine,114569.0
2017-01,combustible fuels,546167.0
2017-01,hydraulic turbine,7218612.0
2017-01,other types of electricity generation,0.0
2017-01,solar,0.0
2017-01,tidal power turbine,0.0
2017-01,wind power turbine,157765.0
2017-02,combustible fuels,590054.0
2017-02,hydraulic turbine,5599015.0
2017-02,other types of electricity generation,0.0
2017-02,solar,0.0
2017-02,tidal power turbine,0.0
2017-02,wind power turbine,153562.0
2017-03,combustible fuels,553100.0
2017-03,hydraulic turbine,5497624.0
2017-03,other types of electricity generation,0.0
2017-03,solar,0.0
2017-03,tidal power turbine,0.0
2017-03,wind power turbine,168606.0
2017-04,combustible fuels,507958.0
2017-04,hydraulic turbine,4740312.0
2017-04,other types of electricity generation,0.0
2017-04,solar,0.0
2017-04,tidal power turbine,0.0
2017-04,wind power turbine,129500.0
2017-05,combustible fuels,495137.0
2017-05,hydraulic turbine,4769272.0
2017-05,other types of electricity generation,0.0
2017-05,solar,0.0
2017-05,tidal power turbine,0.0
2017-05,wind power turbine,118332.0
2017-06,combustible fuels,470408.0
2017-06,hydraulic turbine,4757497.0
2017-06,other types of electricity generation,0.0
2017-06,solar,0.0
2017-06,tidal power turbine,0.0
2017-06,wind power turbine,125968.0
2017-07,combustible fuels,490317.0
2017-07,hydraulic turbine,5411269.0
2017-07,other types of electricity generation,0.0
2017-07,solar,0.0
2017-07,tidal power turbine,0.0
2017-07,wind power turbine,102076.0
2017-08,combustible fuels,560058.0
2017-08,hydraulic turbine,5788968.0
2017-08,other types of electricity generation,0.0
2017-08,solar,0.0
2017-08,tidal power turbine,0.0
2017-08,wind power turbine,97331.0
2017-09,combustible fuels,455682.0
2017-09,hydraulic turbine,5368877.0
2017-09,other types of electricity generation,0.0
2017-09,solar,0.0
2017-09,tidal power turbine,0.0
2017-09,wind power turbine,111022.0
2017-10,combustible fuels,569015.0
2017-10,hydraulic turbine,5159770.0
2017-10,other types of electricity generation,0.0
2017-10,solar,0.0
2017-10,tidal power turbine,0.0
2017-10,wind power turbine,148540.0
2017-11,combustible fuels,562246.0
2017-11,hydraulic turbine,5504735.0
2017-11,other types of electricity generation,0.0
2017-11,solar,0.0
2017-11,tidal power turbine,0.0
2017-11,wind power turbine,129187.0
2017-12,combustible fuels,579642.0
2017-12,hydraulic turbine,6694208.0
2017-12,other types of electricity generation,0.0
2017-12,solar,0.0
2017-12,tidal power turbine,0.0
2017-12,wind power turbine,151673.0
2018-01,combustible fuels,536339.0
2018-01,hydraulic turbine,5905363.0
2018-01,other types of electricity generation,0.0
2018-01,solar,68.0
2018-01,tidal power turbine,0.0
2018-01,wind power turbine,109544.0
2018-02,combustible fuels,477409.0
2018-02,hydraulic turbine,5307636.0
2018-02,other types of electricity generation,0.0
2018-02,solar,84.0
2018-02,tidal power turbine,0.0
2018-02,wind power turbine,111226.0
2018-03,combustible fuels,477374.0
2018-03,hydraulic turbine,5475802.0
2018-03,other types of electricity generation,0.0
2018-03,solar,109.0
2018-03,tidal power turbine,0.0
2018-03,wind power turbine,101237.0
