date,generation_type,megawatt_hours
2015-01,hydraulic turbine,4681548.0
2015-01,wind power turbine,11435.0
2015-02,combustible fuels,218980.0
2015-02,hydraulic turbine,4266476.0
2015-02,wind power turbine,9629.0
2015-03,combustible fuels,229699.0
2015-03,hydraulic turbine,4615943.0
2015-03,wind power turbine,8572.0
2015-04,combustible fuels,151479.0
2015-04,hydraulic turbine,3188407.0
2015-04,wind power turbine,5767.0
2015-05,combustible fuels,119606.0
2015-05,hydraulic turbine,2801784.0
2015-05,wind power turbine,5924.0
2015-06,combustible fuels,82609.0
2015-06,hydraulic turbine,2343471.0
2015-06,wind power turbine,6305.0
2015-07,combustible fuels,75378.0
2015-07,hydraulic turbine,2402701.0
2015-07,wind power turbine,5874.0
2015-08,combustible fuels,52489.0
2015-08,hydraulic turbine,2398464.0
2015-08,wind power turbine,5990.0
2015-09,combustible fuels,60257.0
2015-09,hydraulic turbine,2109563.0
2015-09,wind power turbine,7563.0
2015-10,combustible fuels,90644.0
2015-10,hydraulic turbine,2975088.0
2015-10,wind power turbine,8424.0
2015-11,combustible fuels,210801.0
2015-11,hydraulic turbine,3847847.0
2015-11,wind power turbine,7920.0
2015-12,combustible fuels,250401.0
2015-12,hydraulic turbine,4179115.0
2015-12,wind power turbine,11383.0
2016-01,combustible fuels,303692.0
2016-01,hydraulic turbine,4581599.0
2016-01,other types of electricity generation,0.0
2016-01,solar,0.0
2016-01,tidal power turbine,0.0
2016-01,wind power turbine,20217.0
2016-02,combustible fuels,282040.0
2016-02,hydraulic turbine,3950032.0
2016-02,other types of electricity generation,0.0
2016-02,solar,0.0
2016-02,tidal power turbine,0.0
2016-02,wind power turbine,17406.0
2016-03,combustible fuels,298945.0
2016-03,hydraulic turbine,4025290.0
2016-03,other types of electricity generation,0.0
2016-03,solar,0.0
2016-03,tidal power turbine,0.0
2016-03,wind power turbine,17753.0
2016-04,combustible fuels,208418.0
2016-04,hydraulic turbine,2677767.0
2016-04,other types of electricity generation,0.0
2016-04,solar,0.0
2016-04,tidal power turbine,0.0
2016-04,wind power turbine,16341.0
2016-05,combustible fuels,127657.0
2016-05,hydraulic turbine,2206260.0
2016-05,other types of electricity generation,0.0
2016-05,solar,0.0
2016-05,tidal power turbine,0.0
2016-05,wind power turbine,15453.0
2016-06,combustible fuels,107112.0
2016-06,hydraulic turbine,2172538.0
2016-06,other types of electricity generation,0.0
2016-06,solar,0.0
2016-06,tidal power turbine,0.0
2016-06,wind power turbine,12352.0
2016-07,combustible fuels,76740.0
2016-07,hydraulic turbine,2222679.0
2016-07,other types of electricity generation,0.0
2016-07,solar,0.0
2016-07,tidal power turbine,0.0
2016-07,wind power turbine,13005.0
2016-08,combustible fuels,88973.0
2016-08,hydraulic turbine,2796808.0
2016-08,other types of electricity generation,0.0
2016-08,solar,0.0
2016-08,tidal power turbine,0.0
2016-08,wind power turbine,11101.0
2016-09,combustible fuels,96629.0
2016-09,hydraulic turbine,2688444.0
2016-09,other types of electricity generation,0.0
2016-09,solar,0.0
2016-09,tidal power turbine,0.0
2016-09,wind power turbine,13623.0
2016-10,combustible fuels,130012.0
2016-10,hydraulic turbine,3106086.0
2016-10,other types of electricity generation,0.0
2016-10,solar,0.0
2016-10,tidal power turbine,0.0
2016-10,wind power turbine,16055.0
2016-11,combustible fuels,177585.0
2016-11,hydraulic turbine,4145394.0
2016-11,other types of electricity generation,0.0
2016-11,solar,0.0
2016-11,tidal power turbine,0.0
2016-11,wind power turbine,15146.0
2016-12,combustible fuels,273652.0
2016-12,hydraulic turbine,4551271.0
2016-12,other types of electricity generation,0.0
2016-12,solar,0.0
2016-12,tidal power turbine,0.0
2016-12,wind power turbine,19197.0
2017-01,combustible fuels,276523.0
2017-01,hydraulic turbine,4781946.0
2017-01,other types of electricity generation,0.0
2017-01,solar,0.0
2017-01,tidal power turbine,0.0
2017-01,wind power turbine,18494.0
2017-02,combustible fuels,248949.0
2017-02,hydraulic turbine,4020204.0
2017-02,other types of electricity generation,0.0
2017-02,solar,0.0
2017-02,tidal power turbine,0.0
2017-02,wind power turbine,14090.0
2017-03,combustible fuels,266146.0
2017-03,hydraulic turbine,4497270.0
2017-03,other types of electricity generation,0.0
2017-03,solar,0.0
2017-03,tidal power turbine,0.0
2017-03,wind power turbine,19252.0
2017-04,combustible fuels,187920.0
2017-04,hydraulic turbine,2424743.0
2017-04,other types of electricity generation,0.0
2017-04,solar,0.0
2017-04,tidal power turbine,0.0
2017-04,wind power turbine,16073.0
2017-05,combustible fuels,176670.0
2017-05,hydraulic turbine,1902019.0
2017-05,other types of electricity generation,0.0
2017-05,solar,0.0
2017-05,tidal power turbine,0.0
2017-05,wind power turbine,15392.0
2017-06,combustible fuels,98590.0
2017-06,hydraulic turbine,2107840.0
2017-06,other types of electricity generation,0.0
