date,generation_type,megawatt_hours
2014-01,combustible fuels,1701322.0
2014-01,hydraulic turbine,354987.0
2014-01,other types of electricity generation,0.0
2014-01,wind power turbine,91571.0
2014-02,combustible fuels,1601718.0
2014-02,hydraulic turbine,290480.0
2014-02,other types of electricity generation,0.0
2014-02,wind power turbine,70780.0
2014-03,combustible fuels,1606072.0
2014-03,hydraulic turbine,327064.0
2014-03,other types of electricity generation,0.0
2014-03,wind power turbine,57397.0
2014-04,combustible fuels,1386002.0
2014-04,hydraulic turbine,398013.0
2014-04,other types of electricity generation,0.0
2014-04,wind power turbine,64544.0
2014-05,combustible fuels,1239952.0
2014-05,hydraulic turbine,522668.0
2014-05,other types of electricity generation,0.0
2014-05,wind power turbine,50756.0
2014-06,combustible fuels,1194980.0
2014-06,hydraulic turbine,529180.0
2014-06,other types of electricity generation,0.0
2014-06,wind power turbine,50267.0
2014-07,combustible fuels,1325753.0
2014-07,hydraulic turbine,505053.0
2014-07,other types of electricity generation,0.0
2014-07,wind power turbine,36976.0
2014-08,combustible fuels,1392428.0
2014-08,hydraulic turbine,415818.0
2014-08,other types of electricity generation,0.0
2014-08,wind power turbine,54746.0
2014-09,combustible fuels,1428562.0
2014-09,hydraulic turbine,324754.0
2014-09,other types of electricity generation,0.0
2014-09,wind power turbine,50511.0
2014-10,combustible fuels,1458682.0
2014-10,hydraulic turbine,352683.0
2014-10,other types of electricity generation,0.0
2014-10,wind power turbine,89140.0
2014-11,combustible fuels,1646333.0
2014-11,hydraulic turbine,298816.0
2014-11,other types of electricity generation,0.0
2014-11,wind power turbine,72145.0
2014-12,combustible fuels,1743251.0
2014-12,hydraulic turbine,324772.0
2014-12,other types of electricity generation,0.0
2014-12,wind power turbine,71166.0
2015-01,combustible fuels,1783303.0
2015-01,hydraulic turbine,358782.0
2015-01,other types of electricity generation,0.0
2015-01,wind power turbine,92507.0
2015-02,combustible fuels,1667970.0
2015-02,hydraulic turbine,341796.0
2015-02,other types of electricity generation,0.0
2015-02,wind power turbine,62082.0
2015-03,combustible fuels,1597909.0
2015-03,hydraulic turbine,371600.0
2015-03,other types of electricity generation,0.0
2015-03,wind power turbine,70533.0
2015-04,combustible fuels,1383450.0
2015-04,hydraulic turbine,420702.0
2015-04,other types of electricity generation,0.0
2015-04,wind power turbine,75196.0
2015-05,combustible fuels,1486397.0
2015-05,hydraulic turbine,322195.0
2015-05,other types of electricity generation,0.0
2015-05,wind power turbine,57035.0
2015-06,combustible fuels,1575631.0
2015-06,hydraulic turbine,242477.0
2015-06,other types of electricity generation,0.0
2015-06,wind power turbine,44201.0
2015-07,combustible fuels,1696081.0
2015-07,hydraulic turbine,194750.0
2015-07,other types of electricity generation,0.0
2015-07,wind power turbine,51491.0
2015-08,combustible fuels,1705258.0
2015-08,hydraulic turbine,207530.0
2015-08,other types of electricity generation,0.0
2015-08,wind power turbine,53577.0
2015-09,combustible fuels,1572445.0
2015-09,hydraulic turbine,190843.0
2015-09,other types of electricity generation,0.0
2015-09,wind power turbine,55643.0
2015-10,combustible fuels,1528451.0
2015-10,hydraulic turbine,216707.0
2015-10,other types of electricity generation,0.0
2015-10,wind power turbine,78125.0
2015-11,combustible fuels,1629585.0
2015-11,hydraulic turbine,265397.0
2015-11,other types of electricity generation,0.0
2015-11,wind power turbine,79519.0
2015-12,combustible fuels,1862316.0
2015-12,hydraulic turbine,292833.0
2015-12,other types of electricity generation,0.0
2015-12,wind power turbine,74434.0
2016-01,combustible fuels,1952335.0
2016-01,hydraulic turbine,294900.0
2016-01,other types of electricity generation,0.0
2016-01,solar,0.0
2016-01,wind power turbine,61200.0
